source,tokenizer,token,count
pantip,pam_unigram,kakeru,1
pantip,pam_unigram,umarenaize,1
pantip,pam_unigram,ano,1
pantip,pam_unigram,nan,1
pantip,pam_unigram,demo,2
pantip,pam_unigram,nagara,1
pantip,pam_unigram,nimotsu,1
pantip,pam_unigram,seowaseru,1
pantip,pam_unigram,unmei,1
pantip,pam_unigram,toosenbo,1
pantip,pam_unigram,suru,1
pantip,pam_unigram,kanchigai,1
pantip,pam_unigram,jigou,1
pantip,pam_unigram,jitoku,1
pantip,pam_unigram,joukyou,1
pantip,pam_unigram,yokunai,1
pantip,pam_unigram,ne,3
pantip,pam_unigram,nigetai,1
pantip,pam_unigram,ikitai,1
pantip,pam_unigram,kono,3
pantip,pam_unigram,karada,1
pantip,pam_unigram,o,2
pantip,pam_unigram,nagedasu,1
pantip,pam_unigram,shunkan,1
pantip,pam_unigram,sureba,1
pantip,pam_unigram,kirisaite,1
pantip,pam_unigram,sa,5
pantip,pam_unigram,koko,1
pantip,pam_unigram,umareta,1
pantip,pam_unigram,sagasou,1
pantip,pam_unigram,ka,1
pantip,pam_unigram,owari,1
pantip,pam_unigram,hajimari,1
pantip,pam_unigram,hajimareba,1
pantip,pam_unigram,saigo,1
pantip,pam_unigram,tohou,1
pantip,pam_unigram,tabi,1
pantip,pam_unigram,sue,1
pantip,pam_unigram,shika,1
pantip,pam_unigram,"""toki""",1
pantip,pam_unigram,oboreru,1
pantip,pam_unigram,soredemo,1
pantip,pam_unigram,nandaka,1
pantip,pam_unigram,ikigurushii,1
pantip,pam_unigram,nante,1
pantip,pam_unigram,sore,2
pantip,pam_unigram,naraba,1
pantip,pam_unigram,kowarenai,3
pantip,pam_unigram,kane,1
pantip,pam_unigram,narasou,1
pantip,pam_unigram,donten,1
pantip,pam_unigram,doromamire,1
pantip,pam_unigram,doko,1
pantip,pam_unigram,kashiko,1
pantip,pam_unigram,yukue,1
pantip,pam_unigram,sen,2
pantip,pam_unigram,hikouze,1
pantip,pam_unigram,kasa,1
pantip,pam_unigram,naru,1
pantip,pam_unigram,chizu,1
pantip,pam_unigram,terasu,1
pantip,pam_unigram,saku,1
pantip,pam_unigram,ท้าว,2
pantip,pam_unigram,.................................................,1
pantip,pam_unigram,!),1
pantip,pam_unigram,kg,2
pantip,pam_unigram,O,1
pantip,pam_unigram,!!!!!!!😱😱😱😱,1
pantip,pam_unigram,😍😍😍😍😍😍,1
pantip,pam_unigram,----,1
pantip,pam_unigram,😍😍😍😍🥰🥰,1
pantip,pam_unigram,http://www.chipmunk.nl/klantenservice/applemodel.html,1
pantip,pam_unigram,☺️☺️☺️☺️☺️☺️☺️☺️,1
pantip,pam_unigram,👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼☺️☺️,1
pantip,pam_unigram,Jojo,1
pantip,pam_unigram,10:30,1
pantip,pam_unigram,กุมาร,1
pantip,pam_unigram,😅🙏,1
pantip,pam_unigram,xiaomi,1
pantip,pam_unigram,note10lite,1
pantip,pam_unigram,nova5T,1
pantip,pam_unigram,Yamaha,1
pantip,pam_unigram,nouvo,1
pantip,pam_unigram,sx,1
pantip,pam_unigram,Er_1,2
pantip,pam_unigram,s1.,1
pantip,pam_unigram,2.),1
pantip,pam_unigram,Rachel,1
pantip,pam_unigram,McAdams,1
pantip,pam_unigram,Maria-Sama,2
pantip,pam_unigram,miteru,2
pantip,pam_unigram,😆,1
pantip,pam_unigram,Ps4,1
pantip,pam_unigram,/hdd,1
pantip,pam_unigram,SHARP,1
pantip,pam_unigram,KC-A50TA,1
pantip,pam_unigram,Polypropylene,1
pantip,pam_unigram,Guru,1
pantip,pam_unigram,"16,315",2
pantip,pam_unigram,**Sold,5
pantip,pam_unigram,Out***,5
pantip,pam_unigram,XS,5
pantip,pam_unigram,"32""",5
pantip,pam_unigram,"41""",2
pantip,pam_unigram,003,1
pantip,pam_unigram,floral,1
pantip,pam_unigram,ruffled,1
pantip,pam_unigram,wrap,1
pantip,pam_unigram,#Black,4
pantip,pam_unigram,Size,1
pantip,pam_unigram,(31-24-36),1
pantip,pam_unigram,004,1
pantip,pam_unigram,Forever21,1
pantip,pam_unigram,005,1
pantip,pam_unigram,titty&amp;Co.,1
pantip,pam_unigram,Jumpsuit,1
pantip,pam_unigram,F,4
pantip,pam_unigram,(free,4
pantip,pam_unigram,size),4
pantip,pam_unigram,"31""",1
pantip,pam_unigram,006,1
pantip,pam_unigram,Cotton:on,1
pantip,pam_unigram,XXS,1
pantip,pam_unigram,Looksi,1
pantip,pam_unigram,#Red,2
pantip,pam_unigram,008,1
pantip,pam_unigram,TRAF,1
pantip,pam_unigram,ALUC,1
pantip,pam_unigram,ZARA,1
pantip,pam_unigram,(32-24-36),2
pantip,pam_unigram,"35""",2
pantip,pam_unigram,009,1
pantip,pam_unigram,polka,1
pantip,pam_unigram,dot,1
pantip,pam_unigram,"34""",1
pantip,pam_unigram,010,1
pantip,pam_unigram,LIP,1
pantip,pam_unigram,SERVICE,1
pantip,pam_unigram,Long,1
pantip,pam_unigram,cardigan,1
pantip,pam_unigram,side,1
pantip,pam_unigram,#Blue,2
pantip,pam_unigram,"45""",1
pantip,pam_unigram,011,1
pantip,pam_unigram,SpiralGirl,1
pantip,pam_unigram,Denim,1
pantip,pam_unigram,jacket,1
pantip,pam_unigram,Steady,1
pantip,pam_unigram,Vintage,1
pantip,pam_unigram,"24""",2
pantip,pam_unigram,012,1
pantip,pam_unigram,high,2
pantip,pam_unigram,neck,1
pantip,pam_unigram,ribbed,1
pantip,pam_unigram,tee,1
pantip,pam_unigram,#Peach,1
pantip,pam_unigram,"16"")",1
pantip,pam_unigram,013,1
pantip,pam_unigram,GU,1
pantip,pam_unigram,off,1
pantip,pam_unigram,shoulder,1
pantip,pam_unigram,#Navy,1
pantip,pam_unigram,"23"")",1
pantip,pam_unigram,014,1
pantip,pam_unigram,CPS,1
pantip,pam_unigram,CHAPS,1
pantip,pam_unigram,Pleated,1
pantip,pam_unigram,skirt,1
pantip,pam_unigram,#Pink,1
pantip,pam_unigram,"24-25""",1
pantip,pam_unigram,"36""",1
pantip,pam_unigram,"17"")",1
pantip,pam_unigram,015,1
pantip,pam_unigram,rienda,1
pantip,pam_unigram,Tweed,1
pantip,pam_unigram,waisted,1
pantip,pam_unigram,short,1
pantip,pam_unigram,"14"")",1
pantip,pam_unigram,Philips,1
pantip,pam_unigram,Airfryer,1
pantip,pam_unigram,HD9218/51,1
pantip,pam_unigram,180-200,1
pantip,pam_unigram,PANTIP,1
pantip,pam_unigram,;--;,1
pantip,pam_unigram,♡ᅲᅳᅲ,1
pantip,pam_unigram,เอ๋ย,1
pantip,pam_unigram,Oey,1
pantip,pam_unigram,Aoey,1
pantip,pam_unigram,Oei,1
pantip,pam_unigram,~~~~,1
pantip,pam_unigram,Almera,1
pantip,pam_unigram,B7),1
pantip,pam_unigram,BSI,1
pantip,pam_unigram,V-Power,1
pantip,pam_unigram,167,1
pantip,pam_unigram,😕,1
pantip,pam_unigram,Trends,1
pantip,pam_unigram,"https://trends.google.com/trends/explore?date=today%201-m&amp;q=%2Fm%2F07hxn,%2Fm%2F042ck,%2Fm%2F09y2k2,%2Fm%2F048vr",1
pantip,pam_unigram,96.5%,1
pantip,pam_unigram,"20,00",1
pantip,pam_unigram,PVC,1
pantip,pam_unigram,Scoopy,5
pantip,pam_unigram,Club,1
pantip,pam_unigram,Prestige,1
pantip,pam_unigram,Urban,1
pantip,pam_unigram,Team,1
pantip,pam_unigram,CRC,1
pantip,pam_unigram,42-21,1
pantip,pam_unigram,599,1
pantip,pam_unigram,12.6,1
pantip,pam_unigram,v.,1
pantip,pam_unigram,ON,1
pantip,pam_unigram,3BB,1
pantip,pam_unigram,AisFiber,1
pantip,pam_unigram,144,1
pantip,pam_unigram,(West,1
pantip,pam_unigram,Indies,1
pantip,pam_unigram,Mahogany),1
pantip,pam_unigram,Hi-End,1
pantip,pam_unigram,Tropical,1
pantip,pam_unigram,maomao,1
pantip,pam_unigram,199,1
pantip,pam_unigram,https://www.facebook.com/karnpapa,1
pantip,pam_unigram,pocket,1
pantip,pam_unigram,book,1
pantip,pam_unigram,reader,1
pantip,pam_unigram,a71,2
pantip,pam_unigram,a51,2
pantip,pam_unigram,71,2
pantip,pam_unigram,HouseKeeper,1
pantip,pam_unigram,499,1
pantip,pam_unigram,)?,1
pantip,pam_unigram,7700,1
pantip,pam_unigram,kcal,3
pantip,pam_unigram,1100,1
pantip,pam_unigram,&lt;&lt;&lt;&lt;&lt;,1
pantip,pam_unigram,.70kg./,1
pantip,pam_unigram,1-7,1
pantip,pam_unigram,&lt;&lt;&lt;,1
pantip,pam_unigram,65,2
pantip,pam_unigram,66-67,1
pantip,pam_unigram,BUCI,1
pantip,pam_unigram,icare,2
pantip,pam_unigram,Journey,1
pantip,pam_unigram,Miracle,1
pantip,pam_unigram,lounge,1
pantip,pam_unigram,.62,1
pantip,pam_unigram,major,1
pantip,pam_unigram,18.00,3
pantip,pam_unigram,zeedsim,1
pantip,pam_unigram,4mbps,3
pantip,pam_unigram,200MB,1
pantip,pam_unigram,.................,1
pantip,pam_unigram,JK,2
pantip,pam_unigram,Jk,1
pantip,pam_unigram,..Jk,1
pantip,pam_unigram,1967,1
pantip,pam_unigram,1993,1
pantip,pam_unigram,https://pantip.com/topic/39995533,1
pantip,pam_unigram,https://pantip.com/topic/39965449,1
pantip,pam_unigram,ಥ‿ಥ,1
pantip,pam_unigram,ๆ😅),1
pantip,pam_unigram,unit,1
pantip,pam_unigram,k-pop,2
pantip,pam_unigram,7senses,1
pantip,pam_unigram,"exo,",1
pantip,pam_unigram,snsd?,1
pantip,pam_unigram,Incitatus,2
pantip,pam_unigram,(Caligula),1
pantip,pam_unigram,(Gaius,1
pantip,pam_unigram,Julius,1
pantip,pam_unigram,Caesar,1
pantip,pam_unigram,Augustus,1
pantip,pam_unigram,Germanicus),1
pantip,pam_unigram,.37-41,1
pantip,pam_unigram,(Incitatus),1
pantip,pam_unigram,บรรทม,1
pantip,pam_unigram,(Senate),1
pantip,pam_unigram,(Consul),1
pantip,pam_unigram,.41,1
pantip,pam_unigram,https://en.m.wikipedia.org/wiki/Caligula,1
pantip,pam_unigram,https://www.history.com/news/did-caligula-really-make-his-horse-a-consul,1
pantip,pam_unigram,https://museumhack.com/caligula-mad-emperor/,1
pantip,pam_unigram,https://historycollection.co/caligula-the-infamous-roman-emperor-who-made-his-horse-a-senator/,1
pantip,pam_unigram,Cr.https://www.blockdit.com/posts/5ea13914432b750bfa2db00b,1
pantip,pam_unigram,Hans,2
pantip,pam_unigram,(Clever,2
pantip,pam_unigram,Hans),1
pantip,pam_unigram,(Orlov,1
pantip,pam_unigram,Trotter),1
pantip,pam_unigram,1907,1
pantip,pam_unigram,effect),2
pantip,pam_unigram,(observer-expectancy,1
pantip,pam_unigram,(phenomenology),1
pantip,pam_unigram,1909,1
pantip,pam_unigram,1916,1
pantip,pam_unigram,Cr.https://th.wikipedia.org/wiki/,1
pantip,pam_unigram,bucephalus,1
pantip,pam_unigram,(Alexander,1
pantip,pam_unigram,Great),1
pantip,pam_unigram,บิดา,2
pantip,pam_unigram,(Bucephalus),1
pantip,pam_unigram,พระทัย,1
pantip,pam_unigram,217,1
pantip,pam_unigram,Cr.https://www.facebook.com/2178609179035447/photos/bucephalus,1
pantip,pam_unigram,-/2268513983378299/,1
pantip,pam_unigram,Cr.https://www.silpa-mag.com/history/article_38964,1
pantip,pam_unigram,Reckless,8
pantip,pam_unigram,51,1
pantip,pam_unigram,“Reckless”,2
pantip,pam_unigram,Robin,1
pantip,pam_unigram,Hutton,1
pantip,pam_unigram,Sgt.,1
pantip,pam_unigram,Reckless:,1
pantip,pam_unigram,America’s,1
pantip,pam_unigram,War,1
pantip,pam_unigram,Horse,2
pantip,pam_unigram,“Ah,1
pantip,pam_unigram,Chim,1
pantip,pam_unigram,Hai”,1
pantip,pam_unigram,1952,1
pantip,pam_unigram,Eric,1
pantip,pam_unigram,Pedersen,1
pantip,pam_unigram,“Incoming”,1
pantip,pam_unigram,1954,2
pantip,pam_unigram,Andrew,1
pantip,pam_unigram,Geer,1
pantip,pam_unigram,Pendleton,1
pantip,pam_unigram,1968,2
pantip,pam_unigram,Cr.https://www.catdumb.com/heroic-horse/,1
pantip,pam_unigram,Bamboo,4
pantip,pam_unigram,Harvester,4
pantip,pam_unigram,(1949–1970),1
pantip,pam_unigram,American,1
pantip,pam_unigram,Saddlebred,1
pantip,pam_unigram,Mister,1
pantip,pam_unigram,Ed,1
pantip,pam_unigram,2504-2509,1
pantip,pam_unigram,Angeles,1
pantip,pam_unigram,Snodgrass,1
pantip,pam_unigram,Tahlequah,1
pantip,pam_unigram,1990,1
pantip,pam_unigram,'Mr.,1
pantip,pam_unigram,Cr.https://en.wikipedia.org/wiki/Bamboo_Harvester,1
pantip,pam_unigram,Cr.https://www.zapjeed.com/news/9-holywood-animals/,1
pantip,pam_unigram,Thumbelina,4
pantip,pam_unigram,2006,1
pantip,pam_unigram,86,1
pantip,pam_unigram,Goose,1
pantip,pam_unigram,Creek,1
pantip,pam_unigram,Tumbelin,1
pantip,pam_unigram,Guinness,1
pantip,pam_unigram,Records,1
pantip,pam_unigram,(Einstein,1
pantip,pam_unigram,Barnstead,1
pantip,pam_unigram,Tiz,1
pantip,pam_unigram,Miniature,1
pantip,pam_unigram,2.7,1
pantip,pam_unigram,97,1
pantip,pam_unigram,http://wowboom.blogspot.com/2009/05/smallest-horse.html,1
pantip,pam_unigram,Cr.https://board.postjung.com/750759,1
pantip,pam_unigram,winnercnx,1
pantip,pam_unigram,Cr.https://klubfedotova.ru/th/trenirovki/dyuimovochka-karlikovaya-loshad-samye-malenkie-porody-loshadei/,1
pantip,pam_unigram,LIVE,1
pantip,pam_unigram,Chef,1
pantip,pam_unigram,Stars,2
pantip,pam_unigram,21/06/63,1
pantip,pam_unigram,💕💕💕💕💕,1
pantip,pam_unigram,.19),1
pantip,pam_unigram,comfort,2
pantip,pam_unigram,zone,2
pantip,pam_unigram,enjoy,1
pantip,pam_unigram,First,2
pantip,pam_unigram,Level,2
pantip,pam_unigram,Middle,1
pantip,pam_unigram,Active,1
pantip,pam_unigram,Manage,1
pantip,pam_unigram,field,1
pantip,pam_unigram,(3-4),1
pantip,pam_unigram,routine,1
pantip,pam_unigram,weekly,1
pantip,pam_unigram,Ad-hoc,1
pantip,pam_unigram,Logic,1
pantip,pam_unigram,beginner,1
pantip,pam_unigram,.1),1
pantip,pam_unigram,100k,1
pantip,pam_unigram,Taylor,2
pantip,pam_unigram,Swift,2
pantip,pam_unigram,Billie,1
pantip,pam_unigram,Eilish,1
pantip,pam_unigram,Sousei,1
pantip,pam_unigram,onmyouji,1
pantip,pam_unigram,พราย,1
pantip,pam_unigram,83,1
pantip,pam_unigram,Trueblack,1
pantip,pam_unigram,TrueYou,1
pantip,pam_unigram,Callcenter,1
pantip,pam_unigram,🙏🏻❤️,1
pantip,pam_unigram,325,1
pantip,pam_unigram,"70,000",1
pantip,pam_unigram,dltv,7
pantip,pam_unigram,///,3
pantip,pam_unigram,😞👉👈,1
pantip,pam_unigram,operational,1
pantip,pam_unigram,taxonomic,1
pantip,pam_unigram,units,1
pantip,pam_unigram,(otus),1
pantip,pam_unigram,harddisk,1
pantip,pam_unigram,Harddisk,1
pantip,pam_unigram,SHORT,1
pantip,pam_unigram,AMD,1
pantip,pam_unigram,Radeon,1
pantip,pam_unigram,rx570,1
pantip,pam_unigram,fortnite,2
pantip,pam_unigram,window10,1
pantip,pam_unigram,gta,1
pantip,pam_unigram,dx11,1
pantip,pam_unigram,feature,1
pantip,pam_unigram,20-30,2
pantip,pam_unigram,almera,2
pantip,pam_unigram,mazda2,1
pantip,pam_unigram,ๆ2,1
pantip,pam_unigram,BIS,5
pantip,pam_unigram,ratio,5
pantip,pam_unigram,BASEL,2
pantip,pam_unigram,1:,1
pantip,pam_unigram,(Preferred,1
pantip,pam_unigram,Stock),1
pantip,pam_unigram,(Non-Controlling,1
pantip,pam_unigram,Interest),1
pantip,pam_unigram,2:,1
pantip,pam_unigram,(Hybrid,1
pantip,pam_unigram,Securities),1
pantip,pam_unigram,(Subordinated,1
pantip,pam_unigram,Debt),1
pantip,pam_unigram,(Capital,1
pantip,pam_unigram,Adequacy,1
pantip,pam_unigram,CAR),1
pantip,pam_unigram,(Risk,1
pantip,pam_unigram,Weighted,1
pantip,pam_unigram,Asset)”,1
pantip,pam_unigram,CAR,2
pantip,pam_unigram,8.5%,1
pantip,pam_unigram,3.5%,1
pantip,pam_unigram,12%,2
pantip,pam_unigram,18.7,1
pantip,pam_unigram,BAY,1
pantip,pam_unigram,KBANK,2
pantip,pam_unigram,KKP,1
pantip,pam_unigram,https://www.finnomena.com/z-admin/capital-ratio/,1
pantip,pam_unigram,Y,2
pantip,pam_unigram,CoCoBeach,2
pantip,pam_unigram,Cafe,2
pantip,pam_unigram,Walk-in,1
pantip,pam_unigram,690฿,1
pantip,pam_unigram,"1,000฿",1
pantip,pam_unigram,ประจัญ,1
pantip,pam_unigram,12.00-14.30,1
pantip,pam_unigram,cocobeachcafe,1
pantip,pam_unigram,https://www.facebook.com/cocobeachcafe,1
pantip,pam_unigram,20150(,1
pantip,pam_unigram,)https://goo.gl/maps/aDjFjqrvtZUPpq7FA,1
pantip,pam_unigram,Sugar,4
pantip,pam_unigram,Beat,4
pantip,pam_unigram,800฿,2
pantip,pam_unigram,Family,1
pantip,pam_unigram,room,1
pantip,pam_unigram,"1,000+",1
pantip,pam_unigram,59฿,1
pantip,pam_unigram,PattayaFB,1
pantip,pam_unigram,https://www.facebook.com/sugarbeatpattaya391/129,1
pantip,pam_unigram,20150https://goo.gl/maps/Sa9du6uHG1v9RxMg9,1
pantip,pam_unigram,Glass,2
pantip,pam_unigram,Pattaya,1
pantip,pam_unigram,280฿,1
pantip,pam_unigram,Pattayahttps://www.facebook.com/TheGlassHousePattaya/,1
pantip,pam_unigram,https://goo.gl/maps/eEc5eBxRY8xEG6JY7,1
pantip,pam_unigram,Cocoa,2
pantip,pam_unigram,cafe,3
pantip,pam_unigram,ココア,2
pantip,pam_unigram,カフェ,2
pantip,pam_unigram,away,1
pantip,pam_unigram,50฿,1
pantip,pam_unigram,11.00-18.00,1
pantip,pam_unigram,)https://goo.gl/maps/vt9idrpVKzjtTjGSA,1
pantip,pam_unigram,&gt;//&lt;,1
pantip,pam_unigram,https://www.facebook.com/puifaikamonblog/,1
pantip,pam_unigram,2559,1
pantip,pam_unigram,Gate,1
pantip,pam_unigram,EP20:,2
pantip,pam_unigram,EP,2
pantip,pam_unigram,AstroMajick,2
pantip,pam_unigram,#Billgates,1
pantip,pam_unigram,#AstroMajick,1
pantip,pam_unigram,wiko,1
pantip,pam_unigram,view,1
pantip,pam_unigram,Ig,1
pantip,pam_unigram,😊😊,1
pantip,pam_unigram,Impression,1
pantip,pam_unigram,Marshall,1
pantip,pam_unigram,Mode,2
pantip,pam_unigram,spinfit,2
pantip,pam_unigram,underclass,1
pantip,pam_unigram,ล่ห์,1
pantip,pam_unigram,chiller,2
pantip,pam_unigram,ahu.,1
pantip,pam_unigram,[J-POP],1
pantip,pam_unigram,TWICE,4
pantip,pam_unigram,Solo,2
pantip,pam_unigram,Dance,2
pantip,pam_unigram,JIHYO,2
pantip,pam_unigram,Ver.,2
pantip,pam_unigram,6th,1
pantip,pam_unigram,2020.07.08,1
pantip,pam_unigram,Release,1
pantip,pam_unigram,https://vt.tiktok.com/DuePEB,1
pantip,pam_unigram,TWICE「Fanfare」Music,1
pantip,pam_unigram,https://pantip.com/topic/39994744,1
pantip,pam_unigram,https://www.twicejapan.com/feature/fanfare,1
pantip,pam_unigram,OFFICIAL,2
pantip,pam_unigram,https://www.twicejapan.com/,1
pantip,pam_unigram,@JYPETWICE_JAPAN,2
pantip,pam_unigram,@TWICE_JAPAN,1
pantip,pam_unigram,TikTok,1
pantip,pam_unigram,@twice_tiktok_officialjp,1
pantip,pam_unigram,wpm,2
pantip,pam_unigram,zd-10T,1
pantip,pam_unigram,zd-10t,1
pantip,pam_unigram,homeuse,1
pantip,pam_unigram,espresso,1
pantip,pam_unigram,(gaggia,1
pantip,pam_unigram,classic,1
pantip,pam_unigram,pro),1
pantip,pam_unigram,wintousb,1
pantip,pam_unigram,file,4
pantip,pam_unigram,fail,2
pantip,pam_unigram,go,1
pantip,pam_unigram,eror,1
pantip,pam_unigram,.iso,1
pantip,pam_unigram,krungthai,1
pantip,pam_unigram,7/5/63.,1
pantip,pam_unigram,02.05,1
pantip,pam_unigram,pmtmot.com,1
pantip,pam_unigram,411.57,1
pantip,pam_unigram,24/5/63,1
pantip,pam_unigram,16.57,1
pantip,pam_unigram,pmtfix.com,1
pantip,pam_unigram,410.43,1
pantip,pam_unigram,4/6/63,1
pantip,pam_unigram,02.14,1
pantip,pam_unigram,pmtnpt.com,1
pantip,pam_unigram,409.20,1
pantip,pam_unigram,21/6/63,3
pantip,pam_unigram,17.04,1
pantip,pam_unigram,actpmt.com,1
pantip,pam_unigram,411.96,1
pantip,pam_unigram,"1,600",1
pantip,pam_unigram,55555*,1
pantip,pam_unigram,#306702093602476,1
pantip,pam_unigram,{{>>UPDATE,1
pantip,pam_unigram,@21/6/63,1
pantip,pam_unigram,63<<}},1
pantip,pam_unigram,==&gt;,2
pantip,pam_unigram,Digital,1
pantip,pam_unigram,MelOn,1
pantip,pam_unigram,Chart,1
pantip,pam_unigram,🍉,1
pantip,pam_unigram,@kchartsmaster,1
pantip,pam_unigram,Gang,1
pantip,pam_unigram,cartoon,1
pantip,pam_unigram,Niky,1
pantip,pam_unigram,"Angel""",1
pantip,pam_unigram,https://www.facebook.com/337342426759494/posts/861750440985354/?sfnsn=mo,1
pantip,pam_unigram,https://www.facebook.com/cgm48official.angel/,1
pantip,pam_unigram,->,1
pantip,pam_unigram,(19/6/63),1
pantip,pam_unigram,(21/6/63),1
pantip,pam_unigram,t-t,1
pantip,pam_unigram,....YNWA........,1
pantip,pam_unigram,?.....,1
pantip,pam_unigram,toxic,1
pantip,pam_unigram,"2,400฿",1
pantip,pam_unigram,"3,700฿",1
pantip,pam_unigram,K-USXNDQ,1
pantip,pam_unigram,(D),1
pantip,pam_unigram,LTF,1
pantip,pam_unigram,app.,1
pantip,pam_unigram,phone,1
pantip,pam_unigram,number,1
pantip,pam_unigram,fcuk.,1
pantip,pam_unigram,wjmild,1
pantip,pam_unigram,v19,1
pantip,pam_unigram,pro2020,2
pantip,pam_unigram,photosho,1
pantip,pam_unigram,IIIustrator,2
pantip,pam_unigram,photoshop,1
pantip,pam_unigram,07|04|2020,1
pantip,pam_unigram,7-10,1
pantip,pam_unigram,cj,1
pantip,pam_unigram,ๆๆๆๆๆๆๆ,1
pantip,pam_unigram,SIAM,2
pantip,pam_unigram,PREMIUM,2
pantip,pam_unigram,OUTLET,1
pantip,pam_unigram,BANGKOK,1
pantip,pam_unigram,**https://pantip.com/topic/40001877,1
pantip,pam_unigram,"Coach,",1
pantip,pam_unigram,"Marimekko,",1
pantip,pam_unigram,Polo,1
pantip,pam_unigram,Ralph,1
pantip,pam_unigram,Lauren,1
pantip,pam_unigram,",Salvatore",1
pantip,pam_unigram,Ferragamo,1
pantip,pam_unigram,Club21,2
pantip,pam_unigram,Adidas,1
pantip,pam_unigram,L,1
pantip,pam_unigram,XL,1
pantip,pam_unigram,2XL,1
pantip,pam_unigram,CONVERSE,1
pantip,pam_unigram,!...,1
pantip,pam_unigram,SuperSport,1
pantip,pam_unigram,SuperDry,1
pantip,pam_unigram,ๆ^^,1
pantip,pam_unigram,https://pantip.com/topic/40001877,1
pantip,pam_unigram,https://pantip.com/topic/39961682,2
pantip,pam_unigram,https://pantip.com/topic/39970865,1
pantip,pam_unigram,https://pantip.com/topic/39980329,1
pantip,pam_unigram,https://pantip.com/topic/39996660,2
pantip,pam_unigram,https://pantip.com/topic/39997881,1
pantip,pam_unigram,https://web.facebook.com/calaminetrip/,2
pantip,pam_unigram,#CalamineTrip,2
pantip,pam_unigram,note8,1
pantip,pam_unigram,ผีเสื้อ,2
pantip,pam_unigram,300-750,1
pantip,pam_unigram,ละออง,1
pantip,pam_unigram,หม่อม,1
pantip,pam_unigram,ND64,1
pantip,pam_unigram,Filter,3
pantip,pam_unigram,22.00,1
pantip,pam_unigram,IG:,1
pantip,pam_unigram,w.whereihavebeen,1
pantip,pam_unigram,FB:,2
pantip,pam_unigram,where,1
pantip,pam_unigram,IP,2
pantip,pam_unigram,VSTARCAM,2
pantip,pam_unigram,C24S,2
pantip,pam_unigram,TF,2
pantip,pam_unigram,https://www.img.in.th/image/U3fG2j,1
pantip,pam_unigram,Top4k,1
pantip,pam_unigram,9500g,1
pantip,pam_unigram,sm9000,1
pantip,pam_unigram,SS,1
pantip,pam_unigram,km/h,2
pantip,pam_unigram,???!!!,1
pantip,pam_unigram,Turbo,2
pantip,pam_unigram,1.5-1.6,1
pantip,pam_unigram,1.0T,1
pantip,pam_unigram,1.5T,1
pantip,pam_unigram,Mushishi,1
pantip,pam_unigram,Wiko,1
pantip,pam_unigram,jerry,1
pantip,pam_unigram,2016,1
pantip,pam_unigram,799,1
pantip,pam_unigram,forces,1
pantip,pam_unigram,evil,1
pantip,pam_unigram,2392746216,1
pantip,pam_unigram,🙏🙏🙏🙏🙏,1
pantip,pam_unigram,!!!!!,1
pantip,pam_unigram,🗺️🎎🎏🎐🎆,1
pantip,pam_unigram,285,1
pantip,pam_unigram,cm,2
pantip,pam_unigram,65cm,1
pantip,pam_unigram,")""",1
pantip,pam_unigram,Attipas,12
pantip,pam_unigram,Attipasthailand,1
pantip,pam_unigram,********************************************************************,1
pantip,pam_unigram,•,3
pantip,pam_unigram,Toe,2
pantip,pam_unigram,Convenience,1
pantip,pam_unigram,Breathability,1
pantip,pam_unigram,Big,1
pantip,pam_unigram,Safety,1
pantip,pam_unigram,Cotton,1
pantip,pam_unigram,5),1
pantip,pam_unigram,Lightweight,1
pantip,pam_unigram,Flexibility,1
pantip,pam_unigram,Graphic,2
pantip,pam_unigram,Illustrator,1
pantip,pam_unigram,Premiere,1
pantip,pam_unigram,Abstract,1
pantip,pam_unigram,Professional,1
pantip,pam_unigram,Freelance,1
pantip,pam_unigram,Fibo,5
pantip,pam_unigram,retreatment,3
pantip,pam_unigram,projection,2
pantip,pam_unigram,cluster,1
pantip,pam_unigram,frame,1
pantip,pam_unigram,SPVI,1
pantip,pam_unigram,real,1
pantip,pam_unigram,life,1
pantip,pam_unigram,IF,1
pantip,pam_unigram,68.8,1
pantip,pam_unigram,#025299999,1
pantip,pam_unigram,Westcott,1
pantip,pam_unigram,bass,3
pantip,pam_unigram,0821342276,1
pantip,pam_unigram,.6350453186,1
pantip,pam_unigram,17:44:50,1
pantip,pam_unigram,keyword,1
pantip,pam_unigram,4g,2
pantip,pam_unigram,5g,3
pantip,pam_unigram,bus1333,1
pantip,pam_unigram,kingston,1
pantip,pam_unigram,american,1
pantip,pam_unigram,megatrends,1
pantip,pam_unigram,propertie,3
pantip,pam_unigram,(3.98,1
pantip,pam_unigram,usable),1
pantip,pam_unigram,cpuz,1
pantip,pam_unigram,slot,4
pantip,pam_unigram,mb,2
pantip,pam_unigram,3.98,1
pantip,pam_unigram,usable,2
pantip,pam_unigram,1.98,1
pantip,pam_unigram,msconfig,1
pantip,pam_unigram,maxmemory,1
pantip,pam_unigram,Flash,1
pantip,pam_unigram,CPU:,1
pantip,pam_unigram,A6-3670,1
pantip,pam_unigram,APU,1
pantip,pam_unigram,MB:,1
pantip,pam_unigram,F1A55-M,1
pantip,pam_unigram,LX,1
pantip,pam_unigram,PLUS,1
pantip,pam_unigram,GPU:,1
pantip,pam_unigram,EVGA,1
